customer_id,customer_name,segment,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,customer_segment
CU-101303,"Sarah Hernandez",Corporate,768,1,5418.45,1,4,3,8,"At Risk"
CU-102209,"Michael Anderson","Home Office",284,2,5354.68,3,2,3,8,Potential
CU-102690,"Robert Martinez",Consumer,346,2,5353.85,3,2,3,8,Potential
CU-100267,"Linda Garcia","Home Office",873,1,5352.38,1,4,3,8,"At Risk"
CU-102879,"John Smith",Corporate,319,2,5321.26,3,2,3,8,Potential
CU-100357,"Joseph Anderson",Corporate,857,1,5319.51,1,4,3,8,"At Risk"
CU-100783,"David Hernandez",Consumer,891,1,5300.39,1,4,3,8,"At Risk"
CU-102193,"Richard Williams","Home Office",335,2,5296.94,3,2,3,8,Potential
CU-100713,"Elizabeth Smith",Consumer,330,2,5293.09,3,2,3,8,Potential
CU-102410,"John Wilson","Home Office",852,1,5283.16,1,4,3,8,"At Risk"
CU-101178,"Michael Lopez",Corporate,787,1,5259.23,1,4,3,8,"At Risk"
CU-102591,"John Lopez","Home Office",220,3,5246.50,4,1,3,8,"New Customer"
CU-102056,"David Miller","Home Office",305,2,5228.17,3,2,3,8,Potential
CU-100594,"David Williams",Corporate,766,1,5190.92,1,4,3,8,"At Risk"
CU-102150,"James Wilson","Home Office",405,2,5163.85,3,2,3,8,Potential
CU-100720,"Linda Gonzalez","Home Office",425,2,5142.36,3,2,3,8,Potential
CU-100668,"James Johnson","Home Office",289,2,5127.07,3,2,3,8,Potential
CU-102163,"Linda Williams","Home Office",172,3,5110.34,4,1,3,8,"New Customer"
CU-102746,"Lisa Hernandez",Corporate,755,1,5095.93,1,4,3,8,"At Risk"
CU-100158,"Elizabeth Johnson",Consumer,787,1,5081.02,1,4,3,8,"At Risk"
CU-102116,"David Smith",Consumer,760,1,5053.37,1,4,3,8,"At Risk"
CU-100989,"Michael Jones",Consumer,831,1,5043.98,1,4,3,8,"At Risk"
CU-102393,"Michael Jones","Home Office",254,3,5010.64,4,1,3,8,"New Customer"
CU-102444,"David Gonzalez",Consumer,391,2,5003.92,3,2,3,8,Potential
CU-102635,"Elizabeth Garcia",Corporate,149,3,4998.32,4,1,3,8,"New Customer"
CU-100805,"James Wilson","Home Office",842,1,4943.68,1,4,3,8,"At Risk"
CU-102558,"David Martinez",Corporate,425,2,4938.99,3,2,3,8,Potential
CU-100004,"Joseph Martinez",Corporate,750,1,4927.17,1,4,3,8,"At Risk"
CU-101394,"Lisa Gonzalez",Corporate,303,2,4903.96,3,2,3,8,Potential
CU-101388,"Michael Davis","Home Office",390,2,4891.80,3,2,3,8,Potential
CU-100232,"Emma Davis",Corporate,760,1,4833.34,1,4,3,8,"At Risk"
CU-100591,"David Rodriguez",Corporate,353,2,4794.74,3,2,3,8,Potential
CU-100809,"David Martinez",Corporate,428,2,4777.23,3,2,3,8,Potential
CU-100120,"Joseph Anderson",Consumer,452,2,4764.08,3,2,3,8,Potential
CU-101087,"Patricia Gonzalez",Consumer,420,2,4737.13,3,2,3,8,Potential
CU-102197,"Lisa Smith",Corporate,345,2,4717.85,3,2,3,8,Potential
CU-101404,"David Garcia",Corporate,742,1,4710.60,1,4,3,8,"At Risk"
CU-100241,"Sarah Lopez",Corporate,427,2,4697.13,3,2,3,8,Potential
CU-102273,"Emma Hernandez","Home Office",841,1,4669.96,1,4,3,8,"At Risk"
CU-100145,"Jennifer Lopez",Corporate,352,2,4665.99,3,2,3,8,Potential
CU-100738,"Linda Lopez","Home Office",769,1,4643.48,1,4,3,8,"At Risk"
CU-102960,"Robert Rodriguez","Home Office",764,1,4620.00,1,4,3,8,"At Risk"
CU-100051,"Lisa Miller",Consumer,358,2,4605.83,3,2,3,8,Potential
CU-101068,"William Lopez","Home Office",820,1,4604.03,1,4,3,8,"At Risk"
CU-101018,"Linda Davis","Home Office",898,1,4584.70,1,4,3,8,"At Risk"
CU-101195,"Joseph Martinez","Home Office",786,1,4581.74,1,4,3,8,"At Risk"
CU-102312,"Robert Brown",Consumer,810,1,4578.12,1,4,3,8,"At Risk"
CU-102860,"Michael Williams","Home Office",485,2,4563.18,3,2,3,8,Potential
CU-102083,"David Garcia","Home Office",842,1,4550.53,1,4,3,8,"At Risk"
CU-100998,"William Brown","Home Office",316,2,4545.61,3,2,3,8,Potential
CU-101124,"David Johnson",Consumer,773,1,4527.83,1,4,3,8,"At Risk"
CU-100674,"Emma Brown","Home Office",810,1,4521.38,1,4,3,8,"At Risk"
CU-101885,"Richard Lopez",Consumer,382,2,4517.08,3,2,3,8,Potential
CU-101094,"Mary Rodriguez","Home Office",400,2,4515.23,3,2,3,8,Potential
CU-101142,"Emma Hernandez",Corporate,469,2,4511.55,3,2,3,8,Potential
CU-102091,"Patricia Rodriguez",Consumer,473,2,4491.14,3,2,3,8,Potential
CU-101133,"David Garcia","Home Office",131,3,4399.15,4,1,3,8,"New Customer"
CU-100260,"Emma Wilson","Home Office",213,3,4379.45,4,1,3,8,"New Customer"
CU-102543,"Patricia Jones",Consumer,230,3,4331.69,4,1,3,8,"New Customer"
CU-102032,"Mary Garcia","Home Office",751,1,4315.71,1,4,3,8,"At Risk"
CU-101031,"Mary Jones","Home Office",855,1,4295.82,1,4,3,8,"At Risk"
CU-102299,"Linda Martinez","Home Office",321,2,4290.98,3,2,3,8,Potential
CU-101673,"David Anderson",Corporate,448,2,4283.31,3,2,3,8,Potential
CU-101207,"John Brown","Home Office",752,1,4244.97,1,4,3,8,"At Risk"
CU-102741,"Jennifer Brown",Consumer,457,2,4242.92,3,2,3,8,Potential
CU-102768,"Elizabeth Anderson","Home Office",831,1,4218.93,1,4,3,8,"At Risk"
CU-102143,"Mary Williams",Consumer,146,4,4216.76,4,1,3,8,"New Customer"
CU-100181,"Richard Wilson","Home Office",877,1,4204.53,1,4,3,8,"At Risk"
CU-100822,"Emma Hernandez",Consumer,408,2,4204.16,3,2,3,8,Potential
CU-101134,"Sarah Hernandez","Home Office",814,1,4196.32,1,4,3,8,"At Risk"
CU-100829,"Robert Gonzalez",Corporate,441,2,4191.11,3,2,3,8,Potential
CU-102392,"Linda Rodriguez",Consumer,335,2,4178.61,3,2,3,8,Potential
CU-100391,"James Wilson","Home Office",823,1,4133.35,1,4,3,8,"At Risk"
CU-101412,"Sarah Rodriguez","Home Office",296,2,4109.37,3,2,3,8,Potential
CU-102358,"Elizabeth Lopez",Corporate,369,2,4047.77,3,2,3,8,Potential
CU-100768,"David Jones","Home Office",802,1,4043.96,1,4,3,8,"At Risk"
CU-100371,"Emma Smith","Home Office",884,1,4036.96,1,4,3,8,"At Risk"
CU-100287,"Jennifer Rodriguez","Home Office",761,1,4009.71,1,4,3,8,"At Risk"
CU-102115,"James Jones","Home Office",756,1,3994.11,1,4,3,8,"At Risk"
CU-101248,"Mary Smith","Home Office",886,1,3989.70,1,4,3,8,"At Risk"
CU-101109,"Sarah Garcia","Home Office",326,2,3977.30,3,2,3,8,Potential
CU-100753,"David Johnson",Corporate,139,3,3974.81,4,1,3,8,"New Customer"
CU-100493,"Mary Miller",Consumer,376,2,3961.69,3,2,3,8,Potential
CU-101356,"David Lopez","Home Office",744,1,3950.08,1,4,3,8,"At Risk"
CU-100313,"William Lopez","Home Office",666,2,3941.19,2,2,4,8,Lost
CU-100271,"William Martinez",Consumer,1055,1,3912.57,1,3,4,8,"At Risk"
CU-100425,"John Davis",Corporate,512,2,3888.95,2,2,4,8,Lost
CU-101890,"Robert Rodriguez",Consumer,597,2,3888.91,2,2,4,8,Lost
CU-101992,"Emma Jones",Consumer,1064,1,3865.13,1,3,4,8,"At Risk"
CU-101745,"William Johnson",Consumer,308,3,3856.12,3,1,4,8,Potential
CU-102463,"Joseph Johnson","Home Office",569,2,3810.87,2,2,4,8,Lost
CU-100763,"Lisa Jones",Corporate,933,1,3794.88,1,3,4,8,"At Risk"
CU-100000,"John Lopez",Corporate,1015,1,3771.05,1,3,4,8,"At Risk"
CU-102847,"Mary Lopez",Consumer,910,1,3725.01,1,3,4,8,"At Risk"
CU-100590,"Jennifer Jones",Consumer,695,2,3691.60,2,2,4,8,Lost
CU-102684,"Joseph Martinez","Home Office",510,2,3653.37,2,2,4,8,Lost
CU-102290,"Robert Martinez",Consumer,664,2,3649.27,2,2,4,8,Lost
CU-100172,"Emma Davis","Home Office",1011,1,3626.91,1,3,4,8,"At Risk"
CU-100272,"John Martinez","Home Office",1072,1,3583.14,1,3,4,8,"At Risk"
CU-102191,"William Anderson","Home Office",905,1,3517.26,1,3,4,8,"At Risk"
CU-101688,"Joseph Gonzalez","Home Office",942,1,3509.56,1,3,4,8,"At Risk"
CU-101779,"Elizabeth Anderson","Home Office",479,3,3442.70,3,1,4,8,Potential
CU-102406,"Jennifer Anderson","Home Office",943,1,3421.38,1,3,4,8,"At Risk"
CU-101442,"Mary Gonzalez","Home Office",706,2,3381.74,2,2,4,8,Lost
CU-102302,"Lisa Anderson",Consumer,691,2,3375.90,2,2,4,8,Lost
CU-100889,"Richard Miller","Home Office",997,1,3365.90,1,3,4,8,"At Risk"
CU-101837,"Michael Williams","Home Office",702,2,3364.01,2,2,4,8,Lost
CU-102106,"John Smith","Home Office",960,1,3351.74,1,3,4,8,"At Risk"
CU-101618,"Elizabeth Johnson","Home Office",538,2,3251.36,2,2,4,8,Lost
CU-101383,"John Davis","Home Office",1001,1,3222.83,1,3,4,8,"At Risk"
CU-100363,"Joseph Garcia",Corporate,1055,1,3214.43,1,3,4,8,"At Risk"
CU-102587,"Mary Jones",Consumer,695,2,3188.46,2,2,4,8,Lost
CU-100273,"Lisa Jones","Home Office",950,1,3186.53,1,3,4,8,"At Risk"
CU-100643,"John Garcia",Corporate,578,2,3172.41,2,2,4,8,Lost
CU-101620,"Lisa Lopez","Home Office",1080,1,3168.04,1,3,4,8,"At Risk"
CU-101063,"Jennifer Williams","Home Office",549,2,3154.35,2,2,4,8,Lost
CU-101226,"Mary Jones","Home Office",329,3,3148.73,3,1,4,8,Potential
CU-100833,"Elizabeth Williams",Consumer,617,2,3144.78,2,2,4,8,Lost
CU-102531,"Patricia Williams",Corporate,489,2,3142.91,2,2,4,8,Lost
CU-101929,"Joseph Hernandez",Consumer,1069,1,3123.55,1,3,4,8,"At Risk"
CU-101121,"John Lopez",Consumer,522,2,3100.84,2,2,4,8,Lost
CU-101672,"Jennifer Martinez","Home Office",690,2,3097.44,2,2,4,8,Lost
CU-100764,"Sarah Miller",Corporate,1057,1,3062.30,1,3,4,8,"At Risk"
CU-101956,"Richard Martinez",Corporate,921,1,3053.43,1,3,4,8,"At Risk"
CU-102462,"Linda Lopez",Corporate,626,2,3043.66,2,2,4,8,Lost
CU-102082,"William Johnson",Corporate,958,1,3035.71,1,3,4,8,"At Risk"
CU-101415,"Robert Williams",Corporate,1068,1,3003.75,1,3,4,8,"At Risk"
CU-102576,"Jennifer Garcia","Home Office",1031,1,2960.29,1,3,4,8,"At Risk"
CU-102212,"Patricia Martinez",Corporate,489,2,2953.71,2,2,4,8,Lost
CU-102807,"Robert Lopez",Consumer,504,2,2880.52,2,2,4,8,Lost
CU-102869,"Robert Brown",Corporate,918,1,2878.92,1,3,4,8,"At Risk"
CU-100585,"Lisa Garcia",Corporate,299,3,2814.68,3,1,4,8,Potential
CU-102836,"Robert Gonzalez",Consumer,1014,1,2811.99,1,3,4,8,"At Risk"
CU-100851,"Sarah Smith","Home Office",1048,1,2798.13,1,3,4,8,"At Risk"
CU-102409,"Emma Brown",Consumer,1024,1,2756.71,1,3,4,8,"At Risk"
CU-102348,"William Garcia",Consumer,1094,1,2708.67,1,3,4,8,"At Risk"
CU-102465,"Jennifer Johnson","Home Office",912,1,2685.89,1,3,4,8,"At Risk"
CU-102927,"Linda Anderson",Corporate,488,2,2667.49,2,2,4,8,Lost
CU-101879,"Richard Martinez",Consumer,905,1,2666.88,1,3,4,8,"At Risk"
CU-102809,"Elizabeth Davis",Consumer,1084,1,2664.83,1,3,4,8,"At Risk"
CU-101726,"Mary Garcia",Corporate,936,1,2617.50,1,3,4,8,"At Risk"
CU-101907,"Emma Gonzalez","Home Office",1045,1,2582.41,1,3,4,8,"At Risk"
CU-101874,"Lisa Johnson",Consumer,704,2,2579.45,2,2,4,8,Lost
CU-101286,"Robert Rodriguez",Corporate,1043,1,2546.83,1,3,4,8,"At Risk"
CU-100291,"Emma Miller",Consumer,935,1,2327.84,1,3,4,8,"At Risk"
CU-101282,"Patricia Johnson",Corporate,1034,1,2320.01,1,3,4,8,"At Risk"
CU-101735,"Linda Miller",Consumer,911,1,2297.53,1,3,4,8,"At Risk"
CU-102973,"Michael Garcia",Consumer,1090,1,2274.27,1,3,4,8,"At Risk"
CU-102341,"William Miller",Consumer,952,1,2263.70,1,3,4,8,"At Risk"
CU-101306,"William Williams","Home Office",961,1,2212.67,1,3,4,8,"At Risk"
CU-100226,"David Johnson",Corporate,925,1,2208.77,1,3,4,8,"At Risk"
CU-102062,"Lisa Martinez",Consumer,1036,1,2204.45,1,3,4,8,"At Risk"
CU-100960,"Elizabeth Davis",Consumer,538,2,2135.82,2,2,4,8,Lost
CU-101522,"Sarah Smith",Consumer,897,2,1960.43,1,2,5,8,Lost
CU-102985,"Patricia Lopez","Home Office",779,2,1842.22,1,2,5,8,Lost
CU-100265,"Michael Johnson",Corporate,847,2,1680.06,1,2,5,8,Lost
CU-100250,"Patricia Gonzalez",Consumer,741,2,1415.59,1,2,5,8,Lost
CU-102908,"Richard Garcia",Consumer,900,2,1410.90,1,2,5,8,Lost
CU-101418,"Sarah Johnson",Corporate,818,2,938.57,1,2,5,8,Lost
CU-101734,"Joseph Williams","Home Office",819,2,927.35,1,2,5,8,Lost
CU-100920,"Mary Martinez",Consumer,747,2,899.38,1,2,5,8,Lost
CU-101222,"Robert Smith",Consumer,818,2,710.29,1,2,5,8,Lost
CU-101858,"Jennifer Rodriguez","Home Office",893,2,709.06,1,2,5,8,Lost
CU-101490,"Robert Martinez",Consumer,757,2,302.22,1,2,5,8,Lost
CU-100128,"David Davis","Home Office",984,2,255.96,1,2,5,8,Lost
CU-101096,"William Wilson","Home Office",58,6,33887.11,5,1,1,7,"New Customer"
CU-101658,"Robert Davis","Home Office",35,6,25955.39,5,1,1,7,"New Customer"
CU-100017,"William Johnson",Consumer,68,5,25049.35,5,1,1,7,"New Customer"
CU-102840,"William Martinez","Home Office",64,5,24433.75,5,1,1,7,"New Customer"
CU-100133,"Mary Wilson","Home Office",35,5,23423.97,5,1,1,7,"New Customer"
CU-100338,"John Jones",Consumer,25,5,20690.23,5,1,1,7,"New Customer"
CU-101007,"Jennifer Jones",Consumer,48,6,20677.67,5,1,1,7,"New Customer"
CU-101574,"Richard Anderson",Corporate,89,5,20250.08,5,1,1,7,"New Customer"
CU-100911,"Linda Wilson",Consumer,26,5,20230.51,5,1,1,7,"New Customer"
CU-100799,"Patricia Brown","Home Office",99,4,19663.39,5,1,1,7,"New Customer"
CU-101433,"Lisa Martinez",Consumer,22,5,18494.36,5,1,1,7,"New Customer"
CU-102709,"Richard Hernandez","Home Office",84,6,18367.17,5,1,1,7,"New Customer"
CU-101387,"Linda Wilson",Consumer,119,3,18230.71,5,1,1,7,"New Customer"
CU-100506,"William Garcia","Home Office",13,3,18072.97,5,1,1,7,"New Customer"
CU-101465,"John Johnson",Corporate,90,3,17559.76,5,1,1,7,"New Customer"
CU-101444,"David Hernandez","Home Office",262,2,16796.77,4,2,1,7,"New Customer"
CU-102679,"Richard Hernandez","Home Office",12,4,16434.53,5,1,1,7,"New Customer"
CU-101062,"Linda Anderson","Home Office",42,3,16131.32,5,1,1,7,"New Customer"
CU-101805,"James Martinez",Consumer,81,3,15832.12,5,1,1,7,"New Customer"
CU-102782,"Emma Garcia","Home Office",36,3,15390.31,5,1,1,7,"New Customer"
CU-102436,"David Hernandez","Home Office",100,6,15328.91,5,1,1,7,"New Customer"
CU-102527,"Joseph Smith",Consumer,47,5,15167.44,5,1,1,7,"New Customer"
CU-100726,"Patricia Garcia",Consumer,51,3,15152.00,5,1,1,7,"New Customer"
CU-101944,"Patricia Davis",Corporate,4,4,15084.66,5,1,1,7,"New Customer"
CU-101107,"Patricia Brown","Home Office",64,4,14982.05,5,1,1,7,"New Customer"
CU-102529,"David Wilson",Consumer,73,4,14769.42,5,1,1,7,"New Customer"
CU-102287,"Lisa Jones",Consumer,60,3,14326.99,5,1,1,7,"New Customer"
CU-101740,"John Johnson","Home Office",53,3,14132.64,5,1,1,7,"New Customer"
CU-101311,"Michael Williams","Home Office",36,3,14076.44,5,1,1,7,"New Customer"
CU-100019,"William Williams",Consumer,35,5,14061.60,5,1,1,7,"New Customer"
CU-100695,"David Johnson",Corporate,71,3,13902.35,5,1,1,7,"New Customer"
CU-101527,"Patricia Gonzalez",Corporate,59,3,13870.42,5,1,1,7,"New Customer"
CU-100419,"Elizabeth Lopez","Home Office",38,4,13814.69,5,1,1,7,"New Customer"
CU-102710,"Michael Garcia","Home Office",48,4,13789.20,5,1,1,7,"New Customer"
CU-100077,"Patricia Gonzalez","Home Office",65,3,13731.77,5,1,1,7,"New Customer"
CU-101006,"Linda Garcia","Home Office",51,3,13595.99,5,1,1,7,"New Customer"
CU-100938,"Elizabeth Davis",Corporate,8,5,13480.73,5,1,1,7,"New Customer"
CU-102356,"Robert Williams",Consumer,18,3,13337.33,5,1,1,7,"New Customer"
CU-100183,"Richard Wilson","Home Office",106,3,13257.74,5,1,1,7,"New Customer"
CU-101254,"Lisa Johnson",Corporate,55,3,13216.92,5,1,1,7,"New Customer"
CU-102218,"Michael Williams","Home Office",61,4,13075.86,5,1,1,7,"New Customer"
CU-101139,"Elizabeth Rodriguez",Consumer,53,4,12964.08,5,1,1,7,"New Customer"
CU-101982,"Richard Jones","Home Office",112,3,12772.25,5,1,1,7,"New Customer"
CU-100902,"Patricia Brown",Consumer,119,4,12679.36,5,1,1,7,"New Customer"
CU-102731,"Emma Miller","Home Office",17,3,12455.37,5,1,1,7,"New Customer"
CU-100356,"Emma Gonzalez",Corporate,32,5,12314.94,5,1,1,7,"New Customer"
CU-102892,"James Smith",Corporate,279,2,12294.17,4,2,1,7,"New Customer"
CU-101595,"Mary Lopez",Corporate,263,2,12280.38,4,2,1,7,"New Customer"
CU-100074,"Sarah Wilson",Corporate,33,3,12163.94,5,1,1,7,"New Customer"
CU-100268,"Mary Martinez",Corporate,83,4,12143.57,5,1,1,7,"New Customer"
CU-100697,"Elizabeth Smith",Corporate,5,3,12140.72,5,1,1,7,"New Customer"
CU-100987,"Sarah Williams",Corporate,19,3,12133.22,5,1,1,7,"New Customer"
CU-100880,"James Lopez",Consumer,23,4,12108.75,5,1,1,7,"New Customer"
CU-101009,"Patricia Brown","Home Office",114,3,12044.76,5,1,1,7,"New Customer"
CU-101955,"Linda Jones","Home Office",112,3,11963.48,5,1,1,7,"New Customer"
CU-100461,"Mary Lopez",Consumer,46,3,11899.16,5,1,1,7,"New Customer"
CU-102325,"Lisa Johnson",Consumer,93,3,11841.57,5,1,1,7,"New Customer"
CU-102255,"James Johnson",Consumer,37,3,11634.05,5,1,1,7,"New Customer"
CU-101985,"Jennifer Brown",Consumer,254,2,11557.30,4,2,1,7,"New Customer"
CU-102513,"Richard Wilson","Home Office",107,4,11535.77,5,1,1,7,"New Customer"
CU-101928,"Jennifer Martinez",Corporate,50,4,11497.46,5,1,1,7,"New Customer"
CU-101622,"Michael Brown",Corporate,119,3,11390.73,5,1,1,7,"New Customer"
CU-101110,"Sarah Wilson","Home Office",235,2,11389.28,4,2,1,7,"New Customer"
CU-100329,"Emma Lopez","Home Office",91,3,11329.39,5,1,1,7,"New Customer"
CU-100286,"Linda Williams",Consumer,78,3,11249.98,5,1,1,7,"New Customer"
CU-101578,"Linda Anderson",Corporate,70,6,11128.45,5,1,1,7,"New Customer"
CU-102868,"Patricia Johnson",Corporate,101,3,11098.15,5,1,1,7,"New Customer"
CU-100756,"David Wilson","Home Office",36,3,11011.94,5,1,1,7,"New Customer"
CU-101494,"Robert Lopez",Consumer,87,4,10875.60,5,1,1,7,"New Customer"
CU-101571,"Sarah Lopez","Home Office",91,3,10746.27,5,1,1,7,"New Customer"
CU-101353,"Joseph Smith",Consumer,84,3,10704.69,5,1,1,7,"New Customer"
CU-100580,"Linda Davis",Consumer,250,2,10693.14,4,2,1,7,"New Customer"
CU-100785,"Richard Wilson",Corporate,648,1,10511.65,2,4,1,7,"At Risk"
CU-100807,"Sarah Smith",Corporate,91,3,10504.92,5,1,1,7,"New Customer"
CU-100061,"James Anderson",Consumer,49,4,10488.66,5,1,1,7,"New Customer"
CU-101589,"John Anderson","Home Office",60,3,10480.34,5,1,1,7,"New Customer"
CU-102778,"Richard Lopez","Home Office",80,3,10387.38,5,1,1,7,"New Customer"
CU-101556,"Elizabeth Rodriguez",Corporate,115,3,10309.13,5,1,1,7,"New Customer"
CU-101477,"Lisa Johnson",Consumer,83,3,10226.16,5,1,1,7,"New Customer"
CU-101166,"Richard Rodriguez","Home Office",272,2,10125.73,4,2,1,7,"New Customer"
CU-101093,"Sarah Davis","Home Office",517,1,10115.41,2,4,1,7,"At Risk"
CU-102631,"Robert Williams",Consumer,64,3,10098.62,5,1,1,7,"New Customer"
CU-101546,"Linda Miller",Corporate,56,4,10062.58,5,1,1,7,"New Customer"
CU-100340,"Emma Smith",Consumer,90,3,10004.38,5,1,1,7,"New Customer"
CU-101131,"Linda Anderson",Consumer,74,3,9951.94,5,1,1,7,"New Customer"
CU-100945,"Joseph Rodriguez","Home Office",88,3,9880.21,5,1,1,7,"New Customer"
CU-100693,"Richard Garcia","Home Office",114,3,9855.23,5,1,1,7,"New Customer"
CU-101235,"Michael Williams",Corporate,65,3,9818.95,5,1,1,7,"New Customer"
CU-102850,"Patricia Garcia",Consumer,18,3,9583.11,5,1,1,7,"New Customer"
CU-101694,"Linda Gonzalez",Consumer,33,4,9574.05,5,1,1,7,"New Customer"
CU-101816,"James Wilson","Home Office",40,3,9446.60,5,1,1,7,"New Customer"
CU-101386,"Emma Garcia",Consumer,28,3,9422.22,5,1,1,7,"New Customer"
CU-100742,"Emma Smith",Consumer,263,2,9369.11,4,2,1,7,"New Customer"
CU-101126,"Jennifer Jones",Corporate,6,3,9348.41,5,1,1,7,"New Customer"
CU-100912,"Linda Hernandez",Consumer,34,3,9298.80,5,1,1,7,"New Customer"
CU-102920,"Robert Williams","Home Office",254,2,9294.47,4,2,1,7,"New Customer"
CU-101692,"Lisa Johnson",Corporate,654,1,9190.67,2,4,1,7,"At Risk"
CU-100719,"James Jones",Corporate,513,1,9175.44,2,4,1,7,"At Risk"
CU-101219,"James Jones","Home Office",597,1,9042.21,2,4,1,7,"At Risk"
CU-101492,"Patricia Williams","Home Office",26,3,9030.04,5,1,1,7,"New Customer"
CU-101918,"Michael Garcia",Consumer,263,2,8972.00,4,2,1,7,"New Customer"
CU-102926,"William Smith",Corporate,96,3,8971.20,5,1,1,7,"New Customer"
CU-100706,"John Anderson",Corporate,2,4,8959.23,5,1,1,7,"New Customer"
CU-102632,"Michael Anderson","Home Office",64,3,8946.00,5,1,1,7,"New Customer"
CU-102646,"Mary Garcia",Consumer,95,4,8915.95,5,1,1,7,"New Customer"
CU-102980,"William Lopez",Corporate,270,2,8874.32,4,2,1,7,"New Customer"
CU-100892,"Robert Gonzalez","Home Office",301,2,8752.01,3,2,2,7,Potential
CU-101287,"David Jones","Home Office",312,2,8746.36,3,2,2,7,Potential
CU-100801,"Emma Davis",Consumer,446,2,8728.79,3,2,2,7,Potential
CU-100887,"Jennifer Lopez","Home Office",258,4,8724.87,4,1,2,7,"New Customer"
CU-100078,"Jennifer Wilson",Consumer,281,2,8673.08,3,2,2,7,Potential
CU-102928,"David Lopez",Corporate,350,2,8660.99,3,2,2,7,Potential
CU-101867,"Robert Miller",Consumer,343,2,8642.90,3,2,2,7,Potential
CU-100455,"Richard Hernandez",Consumer,326,2,8634.59,3,2,2,7,Potential
CU-101146,"David Gonzalez","Home Office",284,2,8585.34,3,2,2,7,Potential
CU-100203,"David Miller","Home Office",425,2,8508.75,3,2,2,7,Potential
CU-100946,"Patricia Rodriguez",Consumer,433,2,8485.15,3,2,2,7,Potential
CU-102577,"Joseph Miller",Consumer,439,2,8477.59,3,2,2,7,Potential
CU-102935,"Robert Davis",Consumer,195,3,8463.70,4,1,2,7,"New Customer"
CU-100066,"Mary Anderson","Home Office",202,3,8415.81,4,1,2,7,"New Customer"
CU-100691,"Joseph Johnson",Consumer,389,2,8385.39,3,2,2,7,Potential
CU-100374,"Elizabeth Brown",Consumer,171,4,8315.99,4,1,2,7,"New Customer"
CU-100977,"Robert Smith","Home Office",207,3,8265.41,4,1,2,7,"New Customer"
CU-100980,"Linda Hernandez","Home Office",427,2,8259.62,3,2,2,7,Potential
CU-100197,"Joseph Rodriguez",Corporate,180,3,8236.54,4,1,2,7,"New Customer"
CU-101337,"Emma Williams","Home Office",899,1,8201.30,1,4,2,7,"At Risk"
CU-102337,"Emma Garcia",Consumer,424,2,8179.10,3,2,2,7,Potential
CU-102473,"Patricia Gonzalez","Home Office",799,1,8154.04,1,4,2,7,"At Risk"
CU-100933,"Mary Martinez",Consumer,305,2,8109.93,3,2,2,7,Potential
CU-102085,"Robert Jones",Consumer,761,1,8024.04,1,4,2,7,"At Risk"
CU-101077,"John Johnson","Home Office",858,1,7947.36,1,4,2,7,"At Risk"
CU-101476,"Mary Garcia",Corporate,484,2,7918.84,3,2,2,7,Potential
CU-100043,"Emma Hernandez",Corporate,199,3,7911.71,4,1,2,7,"New Customer"
CU-101104,"David Williams",Consumer,218,3,7893.28,4,1,2,7,"New Customer"
CU-101247,"Joseph Anderson",Consumer,288,2,7806.10,3,2,2,7,Potential
CU-102208,"Sarah Jones",Consumer,329,2,7742.88,3,2,2,7,Potential
CU-101487,"Emma Smith","Home Office",191,3,7739.80,4,1,2,7,"New Customer"
CU-101047,"Michael Anderson",Corporate,799,1,7724.96,1,4,2,7,"At Risk"
CU-100717,"John Williams","Home Office",300,2,7716.80,3,2,2,7,Potential
CU-100773,"John Williams",Consumer,339,2,7659.62,3,2,2,7,Potential
CU-102909,"Patricia Brown","Home Office",364,2,7653.12,3,2,2,7,Potential
CU-102964,"James Martinez",Corporate,472,2,7650.01,3,2,2,7,Potential
CU-100800,"James Garcia",Corporate,410,2,7615.60,3,2,2,7,Potential
CU-101273,"Joseph Garcia","Home Office",820,1,7549.99,1,4,2,7,"At Risk"
CU-101496,"Elizabeth Garcia","Home Office",471,2,7535.59,3,2,2,7,Potential
CU-102282,"David Jones",Corporate,341,2,7510.64,3,2,2,7,Potential
CU-100947,"David Davis",Consumer,346,2,7479.67,3,2,2,7,Potential
CU-100441,"Sarah Johnson",Corporate,473,2,7459.25,3,2,2,7,Potential
CU-100488,"Mary Brown","Home Office",179,3,7444.60,4,1,2,7,"New Customer"
CU-101710,"Sarah Gonzalez","Home Office",288,2,7417.73,3,2,2,7,Potential
CU-100092,"Mary Hernandez",Corporate,184,3,7387.37,4,1,2,7,"New Customer"
CU-102315,"Jennifer Martinez",Consumer,302,2,7350.32,3,2,2,7,Potential
CU-101582,"David Smith",Corporate,167,3,7336.35,4,1,2,7,"New Customer"
CU-101173,"James Wilson",Consumer,877,1,7319.49,1,4,2,7,"At Risk"
CU-100062,"Emma Johnson","Home Office",302,2,7290.52,3,2,2,7,Potential
CU-102827,"Elizabeth Hernandez","Home Office",881,1,7283.93,1,4,2,7,"At Risk"
CU-101647,"Lisa Wilson",Corporate,762,1,7275.83,1,4,2,7,"At Risk"
CU-101057,"Mary Garcia",Corporate,459,2,7271.82,3,2,2,7,Potential
CU-102623,"Sarah Martinez",Corporate,323,2,7262.83,3,2,2,7,Potential
